TKA utilisation trends by age and sex.,...2,...3,...4,...5,...6,...7,...8,...9,...10,...11,...12,...13,...14,...15,...16,...17,...18,...19,...20,...21,...22,...23,...24,...25,...26,...27,...28,...29,...30,...31,...32,...33,...34,...35,...36,...37,...38,...39,...40
"Model includes capability to adjust these based on BMI, KL, OA meds, MHC, CCI and previous TKA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Per 100,000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Source: AOANJRR; see TKA rates analysis.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Select option,NA,3,1 = Carry 2021 forward; 2 = EPS (slow growth); 3 = EPS exc COVID (higher growth),NA,NA,NA,NA,NA,NA,NA,Option 1: Carry 2021 forward,NA,NA,NA,NA,NA,NA,NA,NA,NA,Option 2,Exponential smoothing,NA,NA,NA,NA,NA,NA,NA,NA,Option 3,Exponential smoothing excluding COVID,NA,NA,NA,NA,NA,NA,NA
Cal factor,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cal factor,1.2751151584448992,1.0968515605889055,1.1153087250456681,1.0564986174632112,1.3126654964262974,1.1501174932015772,1.0720297656347886,0.98357405135158948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Year,female4554,female5564,female6574,female75,male4554,male5564,male6574,male75,NA,NA,Year,female4554,female5564,female6574,female75,male4554,male5564,male6574,male75,NA,Year,female4554,female5564,female6574,female75,male4554,male5564,male6574,male75,NA,Year,female4554,female5564,female6574,female75,male4554,male5564,male6574,male75
2013,113.35150984339627,501.340410138484,1014.259368506088,795.3280831824477,80.652258722988392,412.05832210097429,838.75295665317753,834.18296413013252,NA,NA,2013,113.35150984339627,501.340410138484,1014.259368506088,795.3280831824477,80.652258722988392,412.05832210097429,838.75295665317753,834.18296413013252,NA,2013,113.35150984339627,501.340410138484,1014.259368506088,795.3280831824477,80.652258722988392,412.05832210097429,838.75295665317753,834.18296413013252,NA,2013,113.35150984339627,501.340410138484,1014.259368506088,795.3280831824477,80.652258722988392,412.05832210097429,838.75295665317753,834.18296413013252
2014,112.19366293536297,500.64215033665135,1057.6997763796396,806.17219430175203,81.168937262031889,438.25214465427871,894.58489960816053,851.76452398438403,NA,NA,2014,112.19366293536297,500.64215033665135,1057.6997763796396,806.17219430175203,81.168937262031889,438.25214465427871,894.58489960816053,851.76452398438403,NA,2014,112.19366293536297,500.64215033665135,1057.6997763796396,806.17219430175203,81.168937262031889,438.25214465427871,894.58489960816053,851.76452398438403,NA,2014,112.19366293536297,500.64215033665135,1057.6997763796396,806.17219430175203,81.168937262031889,438.25214465427871,894.58489960816053,851.76452398438403
2015,117.45333896301514,526.49084814486309,1083.4782591598203,831.2969550935976,89.182448685941182,470.79860978839832,916.72283964778273,883.21972374300674,NA,NA,2015,117.45333896301514,526.49084814486309,1083.4782591598203,831.2969550935976,89.182448685941182,470.79860978839832,916.72283964778273,883.21972374300674,NA,2015,117.45333896301514,526.49084814486309,1083.4782591598203,831.2969550935976,89.182448685941182,470.79860978839832,916.72283964778273,883.21972374300674,NA,2015,117.45333896301514,526.49084814486309,1083.4782591598203,831.2969550935976,89.182448685941182,470.79860978839832,916.72283964778273,883.21972374300674
2016,122.74525686158448,536.11106023183106,1100.9932678721066,824.2806313515822,93.835407657692571,475.93372334580158,917.10032935296135,880.71373179976661,NA,NA,2016,122.74525686158448,536.11106023183106,1100.9932678721066,824.2806313515822,93.835407657692571,475.93372334580158,917.10032935296135,880.71373179976661,NA,2016,122.74525686158448,536.11106023183106,1100.9932678721066,824.2806313515822,93.835407657692571,475.93372334580158,917.10032935296135,880.71373179976661,NA,2016,122.74525686158448,536.11106023183106,1100.9932678721066,824.2806313515822,93.835407657692571,475.93372334580158,917.10032935296135,880.71373179976661
2017,121.79381632752485,529.4610451705712,1122.1459364521795,839.56237960438489,95.321398472814565,490.72518597512459,965.28056453627914,894.75604998552785,NA,NA,2017,121.79381632752485,529.4610451705712,1122.1459364521795,839.56237960438489,95.321398472814565,490.72518597512459,965.28056453627914,894.75604998552785,NA,2017,121.79381632752485,529.4610451705712,1122.1459364521795,839.56237960438489,95.321398472814565,490.72518597512459,965.28056453627914,894.75604998552785,NA,2017,121.79381632752485,529.4610451705712,1122.1459364521795,839.56237960438489,95.321398472814565,490.72518597512459,965.28056453627914,894.75604998552785
2018,119.09363668157638,517.34967145050598,1101.9850139878818,852.97301665961265,93.915338047688962,504.20917041039144,956.68601100413923,872.12132356918016,NA,NA,2018,119.09363668157638,517.34967145050598,1101.9850139878818,852.97301665961265,93.915338047688962,504.20917041039144,956.68601100413923,872.12132356918016,NA,2018,119.09363668157638,517.34967145050598,1101.9850139878818,852.97301665961265,93.915338047688962,504.20917041039144,956.68601100413923,872.12132356918016,NA,2018,119.09363668157638,517.34967145050598,1101.9850139878818,852.97301665961265,93.915338047688962,504.20917041039144,956.68601100413923,872.12132356918016
2019,112.45747701650313,500.4325052935464,1085.8762124923376,848.67833182342542,96.017992197672399,498.65975206628792,959.56330992854828,887.48068367152314,NA,NA,2019,112.45747701650313,500.4325052935464,1085.8762124923376,848.67833182342542,96.017992197672399,498.65975206628792,959.56330992854828,887.48068367152314,NA,2019,112.45747701650313,500.4325052935464,1085.8762124923376,848.67833182342542,96.017992197672399,498.65975206628792,959.56330992854828,887.48068367152314,NA,2019,112.45747701650313,500.4325052935464,1085.8762124923376,848.67833182342542,96.017992197672399,498.65975206628792,959.56330992854828,887.48068367152314
2020,118.24009716436102,468.77282273168419,950.60843028176441,734.28676113328072,95.769484410786831,489.24827286012726,906.67640372268522,806.52249535460373,NA,NA,2020,118.24009716436102,468.77282273168419,950.60843028176441,734.28676113328072,95.769484410786831,489.24827286012726,906.67640372268522,806.52249535460373,NA,2020,118.24009716436102,468.77282273168419,950.60843028176441,734.28676113328072,95.769484410786831,489.24827286012726,906.67640372268522,806.52249535460373,NA,2020,118.24009716436102,468.77282273168419,950.60843028176441,734.28676113328072,95.769484410786831,489.24827286012726,906.67640372268522,806.52249535460373
